"","id","Q  Factor 1","Q Factor 2","Q Factor 3","Home Value","Loan Amount","Annual Income","Interest Rate (p.a.)","Term (months)","revenue","predict"
"166",166,"YOUNG FAMILIES","MAINSTREAM","SELF EMPLOYED",1293586.35863872,1086006.3756145,112670.35936746,0.0492788452655077,25,27150.1593903625,"None"
"167",167,"OLDER FAMILIES","PRIME","SELF EMPLOYED",698846.17594737,508687.050902408,113241.300212778,0.0454240162968636,10,12717.1762725602,"DEFAULT"
"168",168,"OLDER FAMILIES","MAINSTREAM","SELF EMPLOYED",966142.680833613,769896.037895693,212963.07033816,0.0348684505298734,25,19247.4009473923,"DEFAULT"
"169",169,"OLDER FAMILIES","ECONOMICAL","TRADES & SERVICES",655524.81537014,514933.715412463,61512.7102223113,0.0455950903296471,40,12873.3428853116,"DEFAULT"
"170",170,"OLDER COUPLES","PRIME","MANAGERIAL & EXECS",1430666.47125272,1071218.74299608,224609.664114125,0.0439841388724744,15,26780.4685749019,"None"
"171",171,"YOUNG COUPLES","ECONOMICAL","PROFESSIONALS",1403129.77666027,1106764.40869547,117972.515810125,0.0465847344398499,25,27669.1102173868,"None"
"172",172,"OLDER FAMILIES","PRIME","SELF EMPLOYED",540491.060777975,449705.415738937,272915.606766306,0.0418633202128112,25,11242.6353934734,"REFINANCE"
"173",173,"YOUNG COUPLES","MAINSTREAM","TRADES & SERVICES",714384.444642531,533007.222644099,261619.966113374,0.0394721746221185,15,13325.1805661025,"None"
"174",174,"YOUNG FAMILIES","MAINSTREAM","PROFESSIONALS",1807152.99978573,1548408.02408968,44946.0239132419,0.0444641307070851,15,38710.2006022421,"DEFAULT"
"175",175,"YOUNG FAMILIES","PRIME","SELF EMPLOYED",1668243.82568966,1358196.20051258,253052.786269724,0.0390431121587753,20,33954.9050128144,"None"
"176",176,"YOUNG SINGLES","PRIME","PROFESSIONALS",1288763.63198002,1057564.3341327,69091.595806323,0.0413585757799447,40,26439.1083533174,"None"
"177",177,"OLDER SINGLES","PRIME","PROFESSIONALS",455700.253652441,362595.435246122,138978.386916839,0.0394879965335131,20,9064.88588115304,"DEFAULT"
"178",178,"OLDER SINGLES","MAINSTREAM","PROFESSIONALS",1051863.81198422,755836.259027996,55298.9291212484,0.0396536968313158,15,18895.9064756999,"DEFAULT"
"179",179,"YOUNG FAMILIES","ECONOMICAL","SELF EMPLOYED",131739.544550875,113687.798618259,96814.9879138544,0.0439103970006108,25,2842.19496545646,"None"
"180",180,"YOUNG COUPLES","ECONOMICAL","PROFESSIONALS",1763836.57070452,1409878.19654226,187618.96786698,0.0471470989324152,10,35246.9549135565,"None"
"181",181,"OLDER COUPLES","ECONOMICAL","MANAGERIAL & EXECS",1201496.82569725,958669.432569581,245667.293325,0.0501209458746016,15,23966.7358142395,"None"
"182",182,"YOUNG SINGLES","PRIME","TRADES & SERVICES",2018707.04004323,1610136.7355983,275675.780500606,0.0348327498733997,35,40253.4183899575,"REFINANCE"
"183",183,"YOUNG FAMILIES","PRIME","MANAGERIAL & EXECS",799925.012413219,689236.442081908,169875.722499408,0.0438441639132798,30,17230.9110520477,"None"
"184",184,"OLDER COUPLES","MAINSTREAM","SELF EMPLOYED",408887.638625246,346398.168977164,247907.58381547,0.035456820525229,20,8659.9542244291,"DEFAULT"
"185",185,"OLDER SINGLES","ECONOMICAL","SELF EMPLOYED",1135023.03947554,962149.139213093,258673.201949723,0.0400625104233623,15,24053.7284803273,"DEFAULT"
"186",186,"YOUNG FAMILIES","MAINSTREAM","TRADES & SERVICES",513391.406173987,406449.296661975,228649.164072841,0.0411779106259346,10,10161.2324165494,"None"
"187",187,"OLDER COUPLES","ECONOMICAL","PROFESSIONALS",513988.450912741,424044.707754851,275480.238092855,0.04971899330616,40,10601.1176938713,"None"
"188",188,"OLDER FAMILIES","PRIME","TRADES & SERVICES",738077.312641813,577939.317243534,88274.087225996,0.0417718525193632,35,14448.4829310883,"DEFAULT"
"189",189,"OLDER SINGLES","ECONOMICAL","SELF EMPLOYED",830130.669760674,635464.994092748,45929.6124438271,0.0454836562685668,40,15886.6248523187,"DEFAULT"
"190",190,"YOUNG FAMILIES","PRIME","SELF EMPLOYED",502004.135967283,435448.374521703,93826.0903661847,0.0486135879643261,20,10886.2093630426,"None"
"191",191,"YOUNG FAMILIES","MAINSTREAM","PROFESSIONALS",1450324.69718248,1028356.30755672,73802.5613410398,0.037463493950665,25,25708.9076889181,"DEFAULT"
"192",192,"YOUNG COUPLES","MAINSTREAM","TRADES & SERVICES",1192116.42206617,841771.190993821,177385.35020373,0.0432862770557404,35,21044.2797748455,"None"
"193",193,"YOUNG SINGLES","PRIME","SELF EMPLOYED",600042.717447298,457894.214447865,162079.965511151,0.0419502414688468,10,11447.3553611966,"None"
"194",194,"OLDER SINGLES","PRIME","SELF EMPLOYED",1793751.0634008,1340562.05031749,172167.103546999,0.0398760267309844,40,33514.0512579372,"DEFAULT"
"195",195,"OLDER FAMILIES","ECONOMICAL","MANAGERIAL & EXECS",451488.580437912,335046.270719031,223525.11527995,0.0358178928308189,35,8376.15676797577,"DEFAULT"
"196",196,"OLDER FAMILIES","MAINSTREAM","SELF EMPLOYED",331149.431736409,258300.450894736,66503.5254850015,0.0463788495473564,30,6457.51127236841,"DEFAULT"
"197",197,"OLDER SINGLES","MAINSTREAM","TRADES & SERVICES",1403154.04645602,1049941.59478749,77245.6512251869,0.0426551777273417,25,26248.5398696872,"DEFAULT"
"198",198,"OLDER FAMILIES","PRIME","TRADES & SERVICES",504023.014603085,419661.805873931,261708.913083814,0.0416166563630104,40,10491.5451468483,"None"
"199",199,"OLDER FAMILIES","PRIME","MANAGERIAL & EXECS",436746.997811495,375944.348963784,222809.19484704,0.0350840113088489,30,9398.60872409459,"DEFAULT"
"200",200,"YOUNG FAMILIES","PRIME","SELF EMPLOYED",1720666.93244469,1264744.84768626,220310.528574012,0.047147946048528,15,31618.6211921565,"None"
"201",201,"YOUNG SINGLES","PRIME","MANAGERIAL & EXECS",1564984.63225861,1329297.04829878,44103.6084272265,0.0345947018675506,30,33232.4262074695,"DEFAULT"
"202",202,"YOUNG COUPLES","ECONOMICAL","TRADES & SERVICES",1744504.88763183,1366972.85261647,234937.913650125,0.0435152402259409,25,34174.3213154118,"None"
"203",203,"YOUNG COUPLES","MAINSTREAM","MANAGERIAL & EXECS",871117.352292285,679910.1552108,56993.0619040877,0.0371855895332992,10,16997.75388027,"DEFAULT"
"204",204,"OLDER SINGLES","MAINSTREAM","PROFESSIONALS",2033667.33626935,1726657.61002895,173884.650579959,0.046526372756809,10,43166.4402507236,"DEFAULT"
"205",205,"YOUNG FAMILIES","PRIME","PROFESSIONALS",1485890.27437963,1064480.542663,98708.753680326,0.0478956298865378,15,26612.013566575,"None"
"206",206,"YOUNG COUPLES","MAINSTREAM","TRADES & SERVICES",620143.897089819,484703.176568773,130693.101726033,0.0363135628178716,25,12117.5794142193,"DEFAULT"
"207",207,"OLDER COUPLES","PRIME","MANAGERIAL & EXECS",441436.817859752,390539.892759059,174888.183020942,0.0501124006174505,35,9763.49731897648,"None"
"208",208,"YOUNG FAMILIES","PRIME","SELF EMPLOYED",2058230.52858331,1743821.06452857,196873.822765395,0.0494214491732419,35,43595.5266132142,"None"
"209",209,"YOUNG FAMILIES","ECONOMICAL","SELF EMPLOYED",1755211.82534855,1329874.65785476,244179.377837561,0.0466773454025388,25,33246.8664463689,"None"
"210",210,"YOUNG SINGLES","MAINSTREAM","TRADES & SERVICES",1758684.03545721,1377532.69639278,74800.6514666751,0.0386047680638731,20,34438.3174098196,"DEFAULT"
"211",211,"OLDER COUPLES","MAINSTREAM","MANAGERIAL & EXECS",1690303.97893019,1383106.97366945,51233.4862100407,0.0409689654298127,20,34577.6743417363,"DEFAULT"
"212",212,"OLDER COUPLES","MAINSTREAM","MANAGERIAL & EXECS",2036472.76248459,1682218.73842189,151184.467836283,0.0404220745190978,10,42055.4684605472,"DEFAULT"
"213",213,"YOUNG COUPLES","MAINSTREAM","PROFESSIONALS",2035538.96444826,1530682.30486095,201714.756206505,0.0411937378756702,20,38267.0576215237,"None"
"214",214,"OLDER FAMILIES","PRIME","SELF EMPLOYED",1955296.73199745,1538730.01526682,267735.58523497,0.0463350616656244,10,38468.2503816706,"None"
"215",215,"YOUNG COUPLES","ECONOMICAL","TRADES & SERVICES",985671.085533136,883255.850812271,89423.7997332737,0.0496856307014823,30,22081.3962703068,"None"
"216",216,"YOUNG COUPLES","MAINSTREAM","MANAGERIAL & EXECS",135699.349819285,116706.61608248,200319.703209542,0.0441621695421636,25,2917.665402062,"None"
"217",217,"YOUNG COUPLES","PRIME","SELF EMPLOYED",394628.464046525,330030.166122552,100910.127256423,0.0384425841085613,30,8250.7541530638,"None"
"218",218,"YOUNG FAMILIES","MAINSTREAM","TRADES & SERVICES",671149.890323913,592461.577808338,116925.00748603,0.0351124942824245,40,14811.5394452085,"DEFAULT"
"219",219,"YOUNG SINGLES","ECONOMICAL","MANAGERIAL & EXECS",1997099.31487644,1639433.52025996,240526.287630789,0.0366483410410583,30,40985.8380064989,"REFINANCE"
"220",220,"OLDER COUPLES","MAINSTREAM","PROFESSIONALS",1288403.44105889,902534.55931216,96317.4510459676,0.0450787937827408,25,22563.363982804,"None"
"221",221,"YOUNG SINGLES","ECONOMICAL","MANAGERIAL & EXECS",1524921.67128457,1090361.3117641,170374.698299542,0.0432193398885429,10,27259.0327941025,"REFINANCE"
"222",222,"OLDER FAMILIES","ECONOMICAL","MANAGERIAL & EXECS",1913253.16331498,1447444.08689106,280110.581808247,0.0451609910167754,40,36186.1021722764,"REFINANCE"
"223",223,"OLDER SINGLES","PRIME","MANAGERIAL & EXECS",1134015.47207173,941784.298262385,146003.508912727,0.0427411706522107,15,23544.6074565596,"DEFAULT"
"224",224,"OLDER SINGLES","MAINSTREAM","PROFESSIONALS",235492.416803287,175511.535195056,96993.8410870433,0.0352391020096839,10,4387.78837987639,"DEFAULT"
"225",225,"YOUNG FAMILIES","MAINSTREAM","TRADES & SERVICES",777560.271366163,653534.345468726,266777.007068358,0.047707736145705,30,16338.3586367182,"None"
"226",226,"OLDER FAMILIES","PRIME","PROFESSIONALS",1990941.67087289,1534443.77968192,275992.887184545,0.0435544120147824,35,38361.0944920481,"None"
"227",227,"YOUNG SINGLES","PRIME","PROFESSIONALS",438446.336996203,342831.86373811,157078.985111818,0.0409005257822573,10,8570.79659345274,"None"
"228",228,"OLDER SINGLES","PRIME","MANAGERIAL & EXECS",1952071.57620629,1600208.97544089,240962.937628701,0.042577034343034,40,40005.2243860223,"REFINANCE"
"229",229,"OLDER COUPLES","PRIME","PROFESSIONALS",368250.56971792,310634.487540386,270075.124849752,0.0491968634203076,10,7765.86218850965,"None"
"230",230,"OLDER SINGLES","PRIME","TRADES & SERVICES",159932.075570032,136602.085625456,118258.285319105,0.0363868764303625,25,3415.05214063639,"DEFAULT"
"231",231,"OLDER COUPLES","MAINSTREAM","TRADES & SERVICES",1903002.57690478,1594891.86350645,140427.057776868,0.0480017549619079,35,39872.2965876612,"None"
"232",232,"YOUNG FAMILIES","MAINSTREAM","MANAGERIAL & EXECS",716403.538658509,564048.556921502,261795.354811825,0.044298686992377,10,14101.2139230376,"None"
"233",233,"YOUNG SINGLES","ECONOMICAL","TRADES & SERVICES",494848.279633423,369426.73080249,177854.273148969,0.0428079659976065,10,9235.66827006224,"REFINANCE"
"234",234,"YOUNG FAMILIES","ECONOMICAL","SELF EMPLOYED",162861.217579182,145867.315609025,124089.152422883,0.0494895167946816,25,3646.68289022562,"None"
"235",235,"YOUNG COUPLES","ECONOMICAL","MANAGERIAL & EXECS",924853.769263441,651049.239100754,240563.264184602,0.0409429319873452,15,16276.2309775189,"None"
"236",236,"YOUNG SINGLES","PRIME","TRADES & SERVICES",1574216.6753965,1237379.61361851,241785.253865995,0.0428643857724965,10,30934.4903404627,"None"
"237",237,"OLDER COUPLES","ECONOMICAL","SELF EMPLOYED",464790.08244268,361695.879011642,117974.438966729,0.0441743181310594,30,9042.39697529104,"DEFAULT"
"238",238,"YOUNG COUPLES","ECONOMICAL","SELF EMPLOYED",1957357.83698208,1391196.40752551,181937.522267222,0.0363153264559805,15,34779.9101881377,"DEFAULT"
"239",239,"YOUNG COUPLES","ECONOMICAL","MANAGERIAL & EXECS",1517084.0155087,1312696.93531803,207967.73937194,0.0486304560415447,15,32817.4233829508,"None"
"240",240,"YOUNG SINGLES","MAINSTREAM","MANAGERIAL & EXECS",1081469.75766562,849255.577296018,138262.738451675,0.0443663535639644,25,21231.3894324005,"None"
"241",241,"YOUNG SINGLES","PRIME","SELF EMPLOYED",2074579.37655206,1643550.10884045,197597.711255603,0.0429195207469165,15,41088.7527210112,"None"
"242",242,"YOUNG FAMILIES","PRIME","MANAGERIAL & EXECS",1737184.01789349,1235997.48190088,230993.801867977,0.0478209953121841,30,30899.9370475221,"None"
"243",243,"OLDER FAMILIES","ECONOMICAL","SELF EMPLOYED",1236391.39754949,922361.469152524,102690.317526951,0.0379151201099157,40,23059.0367288131,"DEFAULT"
"244",244,"OLDER SINGLES","PRIME","PROFESSIONALS",1479054.20601245,1055146.33355462,92988.7402724624,0.0362175724282861,40,26378.6583388656,"DEFAULT"
"245",245,"YOUNG SINGLES","PRIME","TRADES & SERVICES",1672501.18364328,1457209.45693569,41248.784945935,0.0442728256806731,10,36430.2364233923,"DEFAULT"
"246",246,"OLDER COUPLES","PRIME","TRADES & SERVICES",195356.791291061,157587.05076273,185317.90948195,0.0435896310098469,30,3939.67626906826,"None"
"247",247,"YOUNG SINGLES","ECONOMICAL","SELF EMPLOYED",293256.069606045,206735.941302386,138056.017437823,0.0355192417986691,40,5168.39853255965,"DEFAULT"
"248",248,"YOUNG COUPLES","MAINSTREAM","SELF EMPLOYED",444380.966896945,363123.367650061,146223.211931869,0.0416353110410273,10,9078.08419125153,"None"
"249",249,"OLDER FAMILIES","PRIME","MANAGERIAL & EXECS",569268.806247116,477203.473427307,181013.219186343,0.0399047148302197,40,11930.0868356827,"DEFAULT"
"250",250,"OLDER FAMILIES","PRIME","MANAGERIAL & EXECS",569257.909430235,401761.746494888,108290.299654067,0.0425554427504539,30,10044.0436623722,"DEFAULT"
"251",251,"YOUNG FAMILIES","MAINSTREAM","SELF EMPLOYED",1082355.14533854,917944.971376106,176683.525397174,0.0362561541609466,25,22948.6242844026,"DEFAULT"
"252",252,"YOUNG FAMILIES","PRIME","SELF EMPLOYED",2078088.40909722,1717158.33763945,135846.998155192,0.0418844416998327,35,42928.9584409863,"None"
"253",253,"YOUNG SINGLES","MAINSTREAM","SELF EMPLOYED",627926.736480438,515708.874342593,272255.55601567,0.0379253169968724,35,12892.7218585648,"REFINANCE"
"254",254,"OLDER SINGLES","MAINSTREAM","PROFESSIONALS",1466887.29269942,1052329.1407094,89400.2831531242,0.0444272225536406,10,26308.2285177351,"DEFAULT"
"255",255,"OLDER FAMILIES","MAINSTREAM","SELF EMPLOYED",2111299.57421752,1778256.64146469,170133.298633114,0.0367109730429947,10,44456.4160366173,"DEFAULT"
"256",256,"YOUNG COUPLES","MAINSTREAM","PROFESSIONALS",1066427.95447997,953483.227937285,188254.163927108,0.0487612567842007,40,23837.0806984321,"None"
"257",257,"OLDER COUPLES","MAINSTREAM","PROFESSIONALS",1873679.90869978,1555896.16590901,215893.736792907,0.0406746589653194,25,38897.4041477253,"DEFAULT"
"258",258,"OLDER COUPLES","ECONOMICAL","PROFESSIONALS",1747537.36005614,1555722.61711586,153938.173832379,0.0416501685753465,20,38893.0654278965,"DEFAULT"
"259",259,"OLDER SINGLES","MAINSTREAM","PROFESSIONALS",1384442.43249973,1210889.69458029,269080.628619529,0.0351346771158278,20,30272.2423645072,"DEFAULT"
"260",260,"YOUNG FAMILIES","MAINSTREAM","PROFESSIONALS",2009787.30904974,1791624.33530249,278132.810907938,0.0468612774834037,35,44790.6083825623,"None"
"261",261,"YOUNG COUPLES","PRIME","SELF EMPLOYED",519343.356427886,447622.00591577,70185.1517497599,0.0473042365796864,30,11190.5501478942,"None"
"262",262,"OLDER FAMILIES","ECONOMICAL","MANAGERIAL & EXECS",1166499.06259858,869090.88755152,158851.911458425,0.0406288109384477,25,21727.272188788,"DEFAULT"
"263",263,"YOUNG COUPLES","MAINSTREAM","SELF EMPLOYED",453851.740736863,375165.080359026,126335.39699056,0.0474662222713232,15,9379.12700897565,"None"
"264",264,"YOUNG SINGLES","MAINSTREAM","PROFESSIONALS",783006.941617628,622354.924830315,227162.314169444,0.0456702962890267,20,15558.8731207579,"None"
"265",265,"YOUNG SINGLES","MAINSTREAM","SELF EMPLOYED",367555.163455701,300990.591918909,168587.454406708,0.038197612863034,15,7524.76479797273,"DEFAULT"
"266",266,"OLDER FAMILIES","MAINSTREAM","MANAGERIAL & EXECS",206103.041333804,167842.154099345,104175.791002087,0.0353776163384318,25,4196.05385248363,"DEFAULT"
"267",267,"YOUNG FAMILIES","ECONOMICAL","MANAGERIAL & EXECS",660420.491531567,475861.139397642,90850.1689029634,0.045135446421802,10,11896.5284849411,"None"
"268",268,"OLDER COUPLES","MAINSTREAM","TRADES & SERVICES",2033296.21492257,1771030.19397134,229796.930187002,0.0435344409197569,25,44275.7548492836,"None"
"269",269,"YOUNG COUPLES","PRIME","SELF EMPLOYED",917089.619665217,665084.875371085,152471.111998342,0.0412304160185158,35,16627.1218842771,"None"
"270",270,"YOUNG SINGLES","PRIME","PROFESSIONALS",1268638.92288151,908028.279304331,222934.060718946,0.0399429377056658,20,22700.7069826083,"REFINANCE"
"271",271,"OLDER FAMILIES","PRIME","TRADES & SERVICES",1742242.87885803,1338161.21883533,261957.632531166,0.0363439069651067,10,33454.0304708832,"DEFAULT"
"272",272,"YOUNG SINGLES","MAINSTREAM","TRADES & SERVICES",2091653.74235189,1777996.43160629,125178.198416062,0.0419112751185894,20,44449.9107901573,"DEFAULT"
"273",273,"YOUNG COUPLES","MAINSTREAM","SELF EMPLOYED",607537.628096402,532878.008975078,263096.647472851,0.0353867854215205,15,13321.950224377,"REFINANCE"
"274",274,"OLDER FAMILIES","PRIME","SELF EMPLOYED",443632.011915663,379023.698024171,142144.943861835,0.0463913419693708,15,9475.59245060428,"DEFAULT"
"275",275,"YOUNG SINGLES","MAINSTREAM","MANAGERIAL & EXECS",916753.779484926,679638.513885843,244320.132736608,0.0400283245667815,10,16990.9628471461,"REFINANCE"
"276",276,"YOUNG COUPLES","PRIME","MANAGERIAL & EXECS",765891.253592351,536488.754452621,134784.896239564,0.0455355877354741,25,13412.2188613155,"None"
"277",277,"YOUNG FAMILIES","MAINSTREAM","MANAGERIAL & EXECS",1599209.52228897,1351934.84436887,123507.693201236,0.0432865689955652,15,33798.3711092217,"None"
"278",278,"OLDER FAMILIES","MAINSTREAM","TRADES & SERVICES",1928287.25967719,1396851.46716351,43982.4920683429,0.0437914817333221,25,34921.2866790877,"DEFAULT"
"279",279,"OLDER COUPLES","PRIME","MANAGERIAL & EXECS",1315891.48860642,981459.031600856,119393.11182344,0.0430767060816288,15,24536.4757900214,"DEFAULT"
"280",280,"YOUNG SINGLES","ECONOMICAL","TRADES & SERVICES",778142.44777224,664805.892683562,60218.6395365968,0.0442900627963245,30,16620.147317089,"None"
"281",281,"YOUNG SINGLES","ECONOMICAL","PROFESSIONALS",778876.245196035,552916.528253626,151705.569656484,0.0364395218156278,10,13822.9132063406,"DEFAULT"
"282",282,"OLDER COUPLES","ECONOMICAL","PROFESSIONALS",1988065.75285576,1620202.28010131,239702.776444636,0.0448408539816737,25,40505.0570025327,"None"
"283",283,"YOUNG COUPLES","ECONOMICAL","PROFESSIONALS",423961.452038871,337068.936966828,266198.230658554,0.0438866801150143,40,8426.72342417071,"None"
"284",284,"OLDER SINGLES","PRIME","TRADES & SERVICES",1966436.69037717,1446030.9951188,181471.659168594,0.0415379185378551,40,36150.7748779699,"REFINANCE"
"285",285,"OLDER SINGLES","ECONOMICAL","TRADES & SERVICES",1939278.87791833,1477684.33698343,268546.806930952,0.0387195333316922,35,36942.1084245857,"REFINANCE"
"286",286,"OLDER FAMILIES","PRIME","TRADES & SERVICES",1286017.09401879,1009004.27410588,121917.313125268,0.0401809878647327,10,25225.106852647,"DEFAULT"
"287",287,"OLDER SINGLES","MAINSTREAM","MANAGERIAL & EXECS",1815363.29167007,1373312.89279783,175801.054072499,0.0475683643855155,40,34332.8223199458,"REFINANCE"
"288",288,"YOUNG COUPLES","ECONOMICAL","TRADES & SERVICES",239336.77877004,207882.226754772,169372.378737517,0.035173658747226,15,5197.0556688693,"DEFAULT"
"289",289,"OLDER SINGLES","PRIME","SELF EMPLOYED",1633887.62049535,1466813.00792978,118426.037136428,0.0369259582534432,35,36670.3251982445,"DEFAULT"
"290",290,"OLDER FAMILIES","ECONOMICAL","TRADES & SERVICES",377775.676166074,287873.462991727,152873.706707828,0.0383797991462052,15,7196.83657479317,"DEFAULT"
"291",291,"YOUNG COUPLES","ECONOMICAL","SELF EMPLOYED",1933897.74430458,1453463.34046422,269538.137521401,0.0411932236999273,35,36336.5835116056,"None"
